"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-12","39","52","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-13","26","32","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-14","40","50","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-15","36","39","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-16","45","53","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-17","47","62","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-18",,"36","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-19","35","41","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-20","31","36","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-21","28","33","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-22","25","32","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-23","22","30","14"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-24","27","31","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-25","21","27","15"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-26","22","30","14"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-27","27","32","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-28","23","27","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-29","24","30","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-30","28","31","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2000-12-31","28","30","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-01","28","32","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-02","23","27","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-03","25","31","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-04","30","34","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-05","29","33","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-06","35","40","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-07","36","43","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-08","37","40","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-09","30","34","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-10","28","33","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-11","38","46","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-12","36","42","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-13","35","40","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-14","39","43","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-15","38","41","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-16","41","45","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-17","39","42","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-18","35","37","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-19","37","39","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-20","34","37","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-21","28","33","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-22","29","36","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-23","32","37","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-24","37","43","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-25","32","39","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-26","29","36","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-27","35","41","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-28","33","37","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-29","32","38","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-30","45","54","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-01-31","45","49","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-01","44","49","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-02","36","45","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-03","30","33","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-04","31","37","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-05","34","36","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-06","41","45","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-07","39","44","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-08","37","41","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-09","47","58","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-10","44","61","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-11","26","32","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-12","26","35","16"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-13","41","49","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-14","42","47","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-15","43","47","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-16","37","40","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-17","30","38","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-18","25","32","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-19","35","43","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-20","47","55","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-21","36","52","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-22","21","25","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-23","31","40","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-24","30","35","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-25","43","53","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-26","44","53","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-27","40","49","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-02-28","31","36","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-01","31","37","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-02","37","42","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-03","42","47","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-04","33","37","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-05","30","32","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-06","30","35","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-07","38","43","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-08","36","40","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-09","38","42","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-10","40","45","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-11","44","55","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-12","39","48","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-13","41","47","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-14","45","48","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-15","47","52","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-16","49","57","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-17","42","47","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-18","41","47","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-19","44","53","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-20","47","55","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-21","42","44","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-22",,"44","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-23",,"57","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-24","43","52","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-25","37","44","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-26","32","37","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-27","33","41","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-28","40","49","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-29","41","46","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-30","40","43","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-03-31","43","47","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-01","41","43","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-02","43","49","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-03","46","55","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-04","78","54","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-05","53","64","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-06","51","54","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-07","49","54","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-08","43","45","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-09","62","78","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-10","55","62","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-11","49","53","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-12","51","58","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-13","62","73","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-14","57","67","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-15","58","68","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-16","54","61","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-17","48","52","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-18","46","54","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-19","45","55","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-20","55","64","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-21","60","68","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-22","70","86","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-23","70","80","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-24","70","87","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-25","51","55","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-26","55","63","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-27","59","73","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-28","57","64","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-29","55","66","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-04-30","64","78","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-01","75","87","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-02","78","90","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-03","79","90","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-04","82","92","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-05","70","79","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-06","57","64","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-07","53","63","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-08","57","66","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-09","64","76","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-10","71","82","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-11","75","86","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-12","72","86","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-13","62","69","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-14","60","69","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-15","62","73","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-16","58","62","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-17","58","63","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-18","57","60","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-19","70","80","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-20","59","64","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-21","55","57","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-22","57","59","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-23","58","60","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-24","61","66","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-25","55","57","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-26","59","64","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-27","64","70","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-28","65","72","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-29","67","75","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-30","60","65","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-31","60","69","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-01","59","68","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-02","65","72","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-03","67","73","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-04","65","74","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-05","68","76","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-06","70","75","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-07","69","77","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-08","71","80","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-09","71","80","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-10","71","80","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-11","73","81","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-12","74","83","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-13","74","79","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-14","76","83","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-15","77","83","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-16",,"83","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-17","71","77","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-18","76","84","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-19","78","86","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-20","79","88","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-21","70","73","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-22","73","79","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-23","73","77","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-24","70","75","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-25","74","82","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-26","78","88","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-27","81","89","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-28","83","91","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-29","78","82","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-30","83","91","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-01","75","87","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-02","65","73","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-03","67","76","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-04","73","79","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-05","0","83","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-06","67","72","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-07","71","79","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-08","69","73","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-09","78","87","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-10","80","87","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-11","74","81","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-12","71","78","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-13","70","77","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-14","71","79","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-15","72","81","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-16","76","85","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-17","77","85","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-18","74","80","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-19","71","76","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-20","72","80","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-21","76","85","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-22","76","84","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-23","79","88","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-24","83","92","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-25","86","94","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-26","72","78","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-27","69","76","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-28","72","80","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-29","72","77","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-30","70","76","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-31","74","84","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-01","80","90","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-02","82","92","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-03","79","85","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-04","79","85","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-05","80","90","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-06","85","94","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-07","89","99","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-08","89","99","79"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-09",,"103","82"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-10","86","97","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-11","73","77","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-12","74","76","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-13","78","84","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-14","75","84","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-15","75","83","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-16","76","85","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-17",,"86","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-18","78","85","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-19","78","84","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-20","79","85","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-21","78","84","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-22","78","88","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-23","76","83","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-24","75","83","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-25","72","79","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-26","72","81","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-27","79","87","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-28","79","87","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-29","76","85","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-30","0","80","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-31","78","83","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-01","73","81","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-02","67","75","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-03","70","79","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-04","72","78","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-05","71","77","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-06","70","80","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-07","75","85","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-08","75","83","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-09","76","83","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-10","77","86","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-11","72","81","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-12","70","79","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-13","75","85","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-14","61","68","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-15","61","68","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-16","63","72","53"
